year,quarter,segment,flow,split_type,split_value,count_value,pct_value
2022,4,Global,incoming,gender,Men,31,93.9
2022,4,Global,incoming,gender,Women,2,6.1
2022,4,Global,incoming,appointment,Internal,21,63.6
2022,4,Global,incoming,appointment,External,12,36.4
2022,4,Global,incoming,first_timer,Yes,24,72.7
2022,4,Global,incoming,first_timer,No,9,27.3
2022,4,Global,outgoing,gender,Men,49,98.0
2022,4,Global,outgoing,gender,Women,1,2.0
2022,4,Global,outgoing,appointment,Internal,28,56.0
2022,4,Global,outgoing,appointment,External,22,44.0
2022,4,Global,outgoing,first_timer,Yes,43,86.0
2022,4,Global,outgoing,first_timer,No,7,14.0
2022,4,Consumer,incoming,gender,Men,5,83.3
2022,4,Consumer,incoming,gender,Women,1,16.7
2022,4,Consumer,incoming,appointment,Internal,4,66.7
2022,4,Consumer,incoming,appointment,External,2,33.3
2022,4,Consumer,incoming,first_timer,Yes,,
2022,4,Consumer,incoming,first_timer,No,,
2022,4,Consumer,outgoing,gender,Men,7,100.0
2022,4,Consumer,outgoing,gender,Women,0,0.0
2022,4,Consumer,outgoing,appointment,Internal,5,71.4
2022,4,Consumer,outgoing,appointment,External,2,28.6
2022,4,Consumer,outgoing,first_timer,Yes,,
2022,4,Consumer,outgoing,first_timer,No,,
2022,4,Financial Services,incoming,gender,Men,9,100.0
2022,4,Financial Services,incoming,gender,Women,0,0.0
2022,4,Financial Services,incoming,appointment,Internal,7,77.8
2022,4,Financial Services,incoming,appointment,External,2,22.2
2022,4,Financial Services,incoming,first_timer,Yes,,
2022,4,Financial Services,incoming,first_timer,No,,
2022,4,Financial Services,outgoing,gender,Men,12,100.0
2022,4,Financial Services,outgoing,gender,Women,0,0.0
2022,4,Financial Services,outgoing,appointment,Internal,7,58.3
2022,4,Financial Services,outgoing,appointment,External,5,41.7
2022,4,Financial Services,outgoing,first_timer,Yes,,
2022,4,Financial Services,outgoing,first_timer,No,,
2022,4,Healthcare,incoming,gender,Men,3,100.0
2022,4,Healthcare,incoming,gender,Women,0,0.0
2022,4,Healthcare,incoming,appointment,Internal,2,66.7
2022,4,Healthcare,incoming,appointment,External,1,33.3
2022,4,Healthcare,incoming,first_timer,Yes,,
2022,4,Healthcare,incoming,first_timer,No,,
2022,4,Healthcare,outgoing,gender,Men,1,50.0
2022,4,Healthcare,outgoing,gender,Women,1,50.0
2022,4,Healthcare,outgoing,appointment,Internal,0,0.0
2022,4,Healthcare,outgoing,appointment,External,2,100.0
2022,4,Healthcare,outgoing,first_timer,Yes,,
2022,4,Healthcare,outgoing,first_timer,No,,
2022,4,Industrial,incoming,gender,Men,,
2022,4,Industrial,incoming,gender,Women,,
2022,4,Industrial,incoming,appointment,Internal,,
2022,4,Industrial,incoming,appointment,External,,
2022,4,Industrial,incoming,first_timer,Yes,,
2022,4,Industrial,incoming,first_timer,No,,
2022,4,Industrial,outgoing,gender,Men,,
2022,4,Industrial,outgoing,gender,Women,,
2022,4,Industrial,outgoing,appointment,Internal,,
2022,4,Industrial,outgoing,appointment,External,,
2022,4,Industrial,outgoing,first_timer,Yes,,
2022,4,Industrial,outgoing,first_timer,No,,
2022,4,Technology,incoming,gender,Men,3,75.0
2022,4,Technology,incoming,gender,Women,1,25.0
2022,4,Technology,incoming,appointment,Internal,3,75.0
2022,4,Technology,incoming,appointment,External,1,25.0
2022,4,Technology,incoming,first_timer,Yes,,
2022,4,Technology,incoming,first_timer,No,,
2022,4,Technology,outgoing,gender,Men,9,100.0
2022,4,Technology,outgoing,gender,Women,0,0.0
2022,4,Technology,outgoing,appointment,Internal,6,66.7
2022,4,Technology,outgoing,appointment,External,3,33.3
2022,4,Technology,outgoing,first_timer,Yes,,
2022,4,Technology,outgoing,first_timer,No,,
2023,1,Global,incoming,gender,Men,48,85.7
2023,1,Global,incoming,gender,Women,8,14.3
2023,1,Global,incoming,appointment,Internal,39,69.6
2023,1,Global,incoming,appointment,External,17,30.4
2023,1,Global,incoming,first_timer,Yes,48,85.7
2023,1,Global,incoming,first_timer,No,8,14.3
2023,1,Global,outgoing,gender,Men,37,90.2
2023,1,Global,outgoing,gender,Women,4,9.8
2023,1,Global,outgoing,appointment,Internal,31,75.6
2023,1,Global,outgoing,appointment,External,10,24.4
2023,1,Global,outgoing,first_timer,Yes,37,90.2
2023,1,Global,outgoing,first_timer,No,4,9.8
2023,1,Consumer,incoming,gender,Men,11,91.7
2023,1,Consumer,incoming,gender,Women,1,8.3
2023,1,Consumer,incoming,appointment,Internal,8,66.7
2023,1,Consumer,incoming,appointment,External,4,33.3
2023,1,Consumer,incoming,first_timer,Yes,,
2023,1,Consumer,incoming,first_timer,No,,
2023,1,Consumer,outgoing,gender,Men,11,84.6
2023,1,Consumer,outgoing,gender,Women,2,15.4
2023,1,Consumer,outgoing,appointment,Internal,10,76.9
2023,1,Consumer,outgoing,appointment,External,3,23.1
2023,1,Consumer,outgoing,first_timer,Yes,,
2023,1,Consumer,outgoing,first_timer,No,,
2023,1,Financial Services,incoming,gender,Men,9,100.0
2023,1,Financial Services,incoming,gender,Women,0,0.0
2023,1,Financial Services,incoming,appointment,Internal,7,77.8
2023,1,Financial Services,incoming,appointment,External,2,22.2
2023,1,Financial Services,incoming,first_timer,Yes,,
2023,1,Financial Services,incoming,first_timer,No,,
2023,1,Financial Services,outgoing,gender,Men,6,75.0
2023,1,Financial Services,outgoing,gender,Women,2,25.0
2023,1,Financial Services,outgoing,appointment,Internal,5,62.5
2023,1,Financial Services,outgoing,appointment,External,3,37.5
2023,1,Financial Services,outgoing,first_timer,Yes,,
2023,1,Financial Services,outgoing,first_timer,No,,
2023,1,Healthcare,incoming,gender,Men,2,66.7
2023,1,Healthcare,incoming,gender,Women,1,33.3
2023,1,Healthcare,incoming,appointment,Internal,2,66.7
2023,1,Healthcare,incoming,appointment,External,1,33.3
2023,1,Healthcare,incoming,first_timer,Yes,,
2023,1,Healthcare,incoming,first_timer,No,,
2023,1,Healthcare,outgoing,gender,Men,2,100.0
2023,1,Healthcare,outgoing,gender,Women,0,0.0
2023,1,Healthcare,outgoing,appointment,Internal,1,50.0
2023,1,Healthcare,outgoing,appointment,External,1,50.0
2023,1,Healthcare,outgoing,first_timer,Yes,,
2023,1,Healthcare,outgoing,first_timer,No,,
2023,1,Industrial,incoming,gender,Men,,
2023,1,Industrial,incoming,gender,Women,,
2023,1,Industrial,incoming,appointment,Internal,,
2023,1,Industrial,incoming,appointment,External,,
2023,1,Industrial,incoming,first_timer,Yes,,
2023,1,Industrial,incoming,first_timer,No,,
2023,1,Industrial,outgoing,gender,Men,,
2023,1,Industrial,outgoing,gender,Women,,
2023,1,Industrial,outgoing,appointment,Internal,,
2023,1,Industrial,outgoing,appointment,External,,
2023,1,Industrial,outgoing,first_timer,Yes,,
2023,1,Industrial,outgoing,first_timer,No,,
2023,1,Technology,incoming,gender,Men,4,66.7
2023,1,Technology,incoming,gender,Women,2,33.3
2023,1,Technology,incoming,appointment,Internal,4,66.7
2023,1,Technology,incoming,appointment,External,2,33.3
2023,1,Technology,incoming,first_timer,Yes,,
2023,1,Technology,incoming,first_timer,No,,
2023,1,Technology,outgoing,gender,Men,5,100.0
2023,1,Technology,outgoing,gender,Women,0,0.0
2023,1,Technology,outgoing,appointment,Internal,3,60.0
2023,1,Technology,outgoing,appointment,External,2,40.0
2023,1,Technology,outgoing,first_timer,Yes,,
2023,1,Technology,outgoing,first_timer,No,,
2023,2,Global,incoming,gender,Men,66,89.2
2023,2,Global,incoming,gender,Women,8,10.8
2023,2,Global,incoming,appointment,Internal,57,77.0
2023,2,Global,incoming,appointment,External,17,23.0
2023,2,Global,incoming,first_timer,Yes,66,89.2
2023,2,Global,incoming,first_timer,No,8,10.8
2023,2,Global,outgoing,gender,Men,68,97.1
2023,2,Global,outgoing,gender,Women,2,2.9
2023,2,Global,outgoing,appointment,Internal,52,74.3
2023,2,Global,outgoing,appointment,External,18,25.7
2023,2,Global,outgoing,first_timer,Yes,62,88.6
2023,2,Global,outgoing,first_timer,No,8,11.4
2023,2,Consumer,incoming,gender,Men,10,71.4
2023,2,Consumer,incoming,gender,Women,4,28.6
2023,2,Consumer,incoming,appointment,Internal,11,78.6
2023,2,Consumer,incoming,appointment,External,3,21.4
2023,2,Consumer,incoming,first_timer,Yes,,
2023,2,Consumer,incoming,first_timer,No,,
2023,2,Consumer,outgoing,gender,Men,12,100.0
2023,2,Consumer,outgoing,gender,Women,0,0.0
2023,2,Consumer,outgoing,appointment,Internal,8,66.7
2023,2,Consumer,outgoing,appointment,External,4,33.3
2023,2,Consumer,outgoing,first_timer,Yes,,
2023,2,Consumer,outgoing,first_timer,No,,
2023,2,Financial Services,incoming,gender,Men,11,78.6
2023,2,Financial Services,incoming,gender,Women,3,21.4
2023,2,Financial Services,incoming,appointment,Internal,12,85.7
2023,2,Financial Services,incoming,appointment,External,2,14.3
2023,2,Financial Services,incoming,first_timer,Yes,,
2023,2,Financial Services,incoming,first_timer,No,,
2023,2,Financial Services,outgoing,gender,Men,12,100.0
2023,2,Financial Services,outgoing,gender,Women,0,0.0
2023,2,Financial Services,outgoing,appointment,Internal,9,75.0
2023,2,Financial Services,outgoing,appointment,External,3,25.0
2023,2,Financial Services,outgoing,first_timer,Yes,,
2023,2,Financial Services,outgoing,first_timer,No,,
2023,2,Healthcare,incoming,gender,Men,4,100.0
2023,2,Healthcare,incoming,gender,Women,0,0.0
2023,2,Healthcare,incoming,appointment,Internal,2,50.0
2023,2,Healthcare,incoming,appointment,External,2,50.0
2023,2,Healthcare,incoming,first_timer,Yes,,
2023,2,Healthcare,incoming,first_timer,No,,
2023,2,Healthcare,outgoing,gender,Men,4,100.0
2023,2,Healthcare,outgoing,gender,Women,0,0.0
2023,2,Healthcare,outgoing,appointment,Internal,2,50.0
2023,2,Healthcare,outgoing,appointment,External,2,50.0
2023,2,Healthcare,outgoing,first_timer,Yes,,
2023,2,Healthcare,outgoing,first_timer,No,,
2023,2,Industrial,incoming,gender,Men,,
2023,2,Industrial,incoming,gender,Women,,
2023,2,Industrial,incoming,appointment,Internal,,
2023,2,Industrial,incoming,appointment,External,,
2023,2,Industrial,incoming,first_timer,Yes,,
2023,2,Industrial,incoming,first_timer,No,,
2023,2,Industrial,outgoing,gender,Men,,
2023,2,Industrial,outgoing,gender,Women,,
2023,2,Industrial,outgoing,appointment,Internal,,
2023,2,Industrial,outgoing,appointment,External,,
2023,2,Industrial,outgoing,first_timer,Yes,,
2023,2,Industrial,outgoing,first_timer,No,,
2023,2,Technology,incoming,gender,Men,8,80.0
2023,2,Technology,incoming,gender,Women,2,20.0
2023,2,Technology,incoming,appointment,Internal,8,80.0
2023,2,Technology,incoming,appointment,External,2,20.0
2023,2,Technology,incoming,first_timer,Yes,,
2023,2,Technology,incoming,first_timer,No,,
2023,2,Technology,outgoing,gender,Men,4,100.0
2023,2,Technology,outgoing,gender,Women,0,0.0
2023,2,Technology,outgoing,appointment,Internal,2,50.0
2023,2,Technology,outgoing,appointment,External,2,50.0
2023,2,Technology,outgoing,first_timer,Yes,,
2023,2,Technology,outgoing,first_timer,No,,
2023,3,Global,incoming,gender,Men,23,85.2
2023,3,Global,incoming,gender,Women,4,14.8
2023,3,Global,incoming,appointment,Internal,20,74.1
2023,3,Global,incoming,appointment,External,7,25.9
2023,3,Global,incoming,first_timer,Yes,24,88.9
2023,3,Global,incoming,first_timer,No,3,11.1
2023,3,Global,outgoing,gender,Men,33,84.6
2023,3,Global,outgoing,gender,Women,6,15.4
2023,3,Global,outgoing,appointment,Internal,24,61.5
2023,3,Global,outgoing,appointment,External,15,38.5
2023,3,Global,outgoing,first_timer,Yes,33,84.6
2023,3,Global,outgoing,first_timer,No,6,15.4
2023,3,Consumer,incoming,gender,Men,,
2023,3,Consumer,incoming,gender,Women,,
2023,3,Consumer,incoming,appointment,Internal,,
2023,3,Consumer,incoming,appointment,External,,
2023,3,Consumer,incoming,first_timer,Yes,,
2023,3,Consumer,incoming,first_timer,No,,
2023,3,Consumer,outgoing,gender,Men,,
2023,3,Consumer,outgoing,gender,Women,,
2023,3,Consumer,outgoing,appointment,Internal,,
2023,3,Consumer,outgoing,appointment,External,,
2023,3,Consumer,outgoing,first_timer,Yes,,
2023,3,Consumer,outgoing,first_timer,No,,
2023,3,Financial Services,incoming,gender,Men,,
2023,3,Financial Services,incoming,gender,Women,,
2023,3,Financial Services,incoming,appointment,Internal,,
2023,3,Financial Services,incoming,appointment,External,,
2023,3,Financial Services,incoming,first_timer,Yes,,
2023,3,Financial Services,incoming,first_timer,No,,
2023,3,Financial Services,outgoing,gender,Men,,
2023,3,Financial Services,outgoing,gender,Women,,
2023,3,Financial Services,outgoing,appointment,Internal,,
2023,3,Financial Services,outgoing,appointment,External,,
2023,3,Financial Services,outgoing,first_timer,Yes,,
2023,3,Financial Services,outgoing,first_timer,No,,
2023,3,Healthcare,incoming,gender,Men,,
2023,3,Healthcare,incoming,gender,Women,,
2023,3,Healthcare,incoming,appointment,Internal,,
2023,3,Healthcare,incoming,appointment,External,,
2023,3,Healthcare,incoming,first_timer,Yes,,
2023,3,Healthcare,incoming,first_timer,No,,
2023,3,Healthcare,outgoing,gender,Men,,
2023,3,Healthcare,outgoing,gender,Women,,
2023,3,Healthcare,outgoing,appointment,Internal,,
2023,3,Healthcare,outgoing,appointment,External,,
2023,3,Healthcare,outgoing,first_timer,Yes,,
2023,3,Healthcare,outgoing,first_timer,No,,
2023,3,Industrial,incoming,gender,Men,,
2023,3,Industrial,incoming,gender,Women,,
2023,3,Industrial,incoming,appointment,Internal,,
2023,3,Industrial,incoming,appointment,External,,
2023,3,Industrial,incoming,first_timer,Yes,,
2023,3,Industrial,incoming,first_timer,No,,
2023,3,Industrial,outgoing,gender,Men,,
2023,3,Industrial,outgoing,gender,Women,,
2023,3,Industrial,outgoing,appointment,Internal,,
2023,3,Industrial,outgoing,appointment,External,,
2023,3,Industrial,outgoing,first_timer,Yes,,
2023,3,Industrial,outgoing,first_timer,No,,
2023,3,Technology,incoming,gender,Men,,
2023,3,Technology,incoming,gender,Women,,
2023,3,Technology,incoming,appointment,Internal,,
2023,3,Technology,incoming,appointment,External,,
2023,3,Technology,incoming,first_timer,Yes,,
2023,3,Technology,incoming,first_timer,No,,
2023,3,Technology,outgoing,gender,Men,,
2023,3,Technology,outgoing,gender,Women,,
2023,3,Technology,outgoing,appointment,Internal,,
2023,3,Technology,outgoing,appointment,External,,
2023,3,Technology,outgoing,first_timer,Yes,,
2023,3,Technology,outgoing,first_timer,No,,
2023,4,Global,incoming,gender,Men,22,91.7
2023,4,Global,incoming,gender,Women,2,8.3
2023,4,Global,incoming,appointment,Internal,15,62.5
2023,4,Global,incoming,appointment,External,9,37.5
2023,4,Global,incoming,first_timer,Yes,20,83.3
2023,4,Global,incoming,first_timer,No,4,16.7
2023,4,Global,outgoing,gender,Men,31,86.1
2023,4,Global,outgoing,gender,Women,5,13.9
2023,4,Global,outgoing,appointment,Internal,26,72.2
2023,4,Global,outgoing,appointment,External,10,27.8
2023,4,Global,outgoing,first_timer,Yes,29,80.6
2023,4,Global,outgoing,first_timer,No,7,19.4
2023,4,Consumer,incoming,gender,Men,,
2023,4,Consumer,incoming,gender,Women,,
2023,4,Consumer,incoming,appointment,Internal,,
2023,4,Consumer,incoming,appointment,External,,
2023,4,Consumer,incoming,first_timer,Yes,,
2023,4,Consumer,incoming,first_timer,No,,
2023,4,Consumer,outgoing,gender,Men,,
2023,4,Consumer,outgoing,gender,Women,,
2023,4,Consumer,outgoing,appointment,Internal,,
2023,4,Consumer,outgoing,appointment,External,,
2023,4,Consumer,outgoing,first_timer,Yes,,
2023,4,Consumer,outgoing,first_timer,No,,
2023,4,Financial Services,incoming,gender,Men,,
2023,4,Financial Services,incoming,gender,Women,,
2023,4,Financial Services,incoming,appointment,Internal,,
2023,4,Financial Services,incoming,appointment,External,,
2023,4,Financial Services,incoming,first_timer,Yes,,
2023,4,Financial Services,incoming,first_timer,No,,
2023,4,Financial Services,outgoing,gender,Men,,
2023,4,Financial Services,outgoing,gender,Women,,
2023,4,Financial Services,outgoing,appointment,Internal,,
2023,4,Financial Services,outgoing,appointment,External,,
2023,4,Financial Services,outgoing,first_timer,Yes,,
2023,4,Financial Services,outgoing,first_timer,No,,
2023,4,Healthcare,incoming,gender,Men,,
2023,4,Healthcare,incoming,gender,Women,,
2023,4,Healthcare,incoming,appointment,Internal,,
2023,4,Healthcare,incoming,appointment,External,,
2023,4,Healthcare,incoming,first_timer,Yes,,
2023,4,Healthcare,incoming,first_timer,No,,
2023,4,Healthcare,outgoing,gender,Men,,
2023,4,Healthcare,outgoing,gender,Women,,
2023,4,Healthcare,outgoing,appointment,Internal,,
2023,4,Healthcare,outgoing,appointment,External,,
2023,4,Healthcare,outgoing,first_timer,Yes,,
2023,4,Healthcare,outgoing,first_timer,No,,
2023,4,Industrial,incoming,gender,Men,,
2023,4,Industrial,incoming,gender,Women,,
2023,4,Industrial,incoming,appointment,Internal,,
2023,4,Industrial,incoming,appointment,External,,
2023,4,Industrial,incoming,first_timer,Yes,,
2023,4,Industrial,incoming,first_timer,No,,
2023,4,Industrial,outgoing,gender,Men,,
2023,4,Industrial,outgoing,gender,Women,,
2023,4,Industrial,outgoing,appointment,Internal,,
2023,4,Industrial,outgoing,appointment,External,,
2023,4,Industrial,outgoing,first_timer,Yes,,
2023,4,Industrial,outgoing,first_timer,No,,
2023,4,Technology,incoming,gender,Men,,
2023,4,Technology,incoming,gender,Women,,
2023,4,Technology,incoming,appointment,Internal,,
2023,4,Technology,incoming,appointment,External,,
2023,4,Technology,incoming,first_timer,Yes,,
2023,4,Technology,incoming,first_timer,No,,
2023,4,Technology,outgoing,gender,Men,,
2023,4,Technology,outgoing,gender,Women,,
2023,4,Technology,outgoing,appointment,Internal,,
2023,4,Technology,outgoing,appointment,External,,
2023,4,Technology,outgoing,first_timer,Yes,,
2023,4,Technology,outgoing,first_timer,No,,
2024,1,Global,incoming,gender,Men,68,93.2
2024,1,Global,incoming,gender,Women,5,6.8
2024,1,Global,incoming,appointment,Internal,53,72.6
2024,1,Global,incoming,appointment,External,20,27.4
2024,1,Global,incoming,first_timer,Yes,67,91.8
2024,1,Global,incoming,first_timer,No,6,8.2
2024,1,Global,outgoing,gender,Men,56,96.6
2024,1,Global,outgoing,gender,Women,2,3.4
2024,1,Global,outgoing,appointment,Internal,40,69.0
2024,1,Global,outgoing,appointment,External,18,31.0
2024,1,Global,outgoing,first_timer,Yes,49,84.5
2024,1,Global,outgoing,first_timer,No,9,15.5
2024,1,Consumer,incoming,gender,Men,,
2024,1,Consumer,incoming,gender,Women,,
2024,1,Consumer,incoming,appointment,Internal,,
2024,1,Consumer,incoming,appointment,External,,
2024,1,Consumer,incoming,first_timer,Yes,,
2024,1,Consumer,incoming,first_timer,No,,
2024,1,Consumer,outgoing,gender,Men,,
2024,1,Consumer,outgoing,gender,Women,,
2024,1,Consumer,outgoing,appointment,Internal,,
2024,1,Consumer,outgoing,appointment,External,,
2024,1,Consumer,outgoing,first_timer,Yes,,
2024,1,Consumer,outgoing,first_timer,No,,
2024,1,Financial Services,incoming,gender,Men,,
2024,1,Financial Services,incoming,gender,Women,,
2024,1,Financial Services,incoming,appointment,Internal,,
2024,1,Financial Services,incoming,appointment,External,,
2024,1,Financial Services,incoming,first_timer,Yes,,
2024,1,Financial Services,incoming,first_timer,No,,
2024,1,Financial Services,outgoing,gender,Men,,
2024,1,Financial Services,outgoing,gender,Women,,
2024,1,Financial Services,outgoing,appointment,Internal,,
2024,1,Financial Services,outgoing,appointment,External,,
2024,1,Financial Services,outgoing,first_timer,Yes,,
2024,1,Financial Services,outgoing,first_timer,No,,
2024,1,Healthcare,incoming,gender,Men,,
2024,1,Healthcare,incoming,gender,Women,,
2024,1,Healthcare,incoming,appointment,Internal,,
2024,1,Healthcare,incoming,appointment,External,,
2024,1,Healthcare,incoming,first_timer,Yes,,
2024,1,Healthcare,incoming,first_timer,No,,
2024,1,Healthcare,outgoing,gender,Men,,
2024,1,Healthcare,outgoing,gender,Women,,
2024,1,Healthcare,outgoing,appointment,Internal,,
2024,1,Healthcare,outgoing,appointment,External,,
2024,1,Healthcare,outgoing,first_timer,Yes,,
2024,1,Healthcare,outgoing,first_timer,No,,
2024,1,Industrial,incoming,gender,Men,,
2024,1,Industrial,incoming,gender,Women,,
2024,1,Industrial,incoming,appointment,Internal,,
2024,1,Industrial,incoming,appointment,External,,
2024,1,Industrial,incoming,first_timer,Yes,,
2024,1,Industrial,incoming,first_timer,No,,
2024,1,Industrial,outgoing,gender,Men,,
2024,1,Industrial,outgoing,gender,Women,,
2024,1,Industrial,outgoing,appointment,Internal,,
2024,1,Industrial,outgoing,appointment,External,,
2024,1,Industrial,outgoing,first_timer,Yes,,
2024,1,Industrial,outgoing,first_timer,No,,
2024,1,Technology,incoming,gender,Men,,
2024,1,Technology,incoming,gender,Women,,
2024,1,Technology,incoming,appointment,Internal,,
2024,1,Technology,incoming,appointment,External,,
2024,1,Technology,incoming,first_timer,Yes,,
2024,1,Technology,incoming,first_timer,No,,
2024,1,Technology,outgoing,gender,Men,,
2024,1,Technology,outgoing,gender,Women,,
2024,1,Technology,outgoing,appointment,Internal,,
2024,1,Technology,outgoing,appointment,External,,
2024,1,Technology,outgoing,first_timer,Yes,,
2024,1,Technology,outgoing,first_timer,No,,
2024,2,Global,incoming,gender,Men,60,89.6
2024,2,Global,incoming,gender,Women,7,10.4
2024,2,Global,incoming,appointment,Internal,54,80.6
2024,2,Global,incoming,appointment,External,13,19.4
2024,2,Global,incoming,first_timer,Yes,59,88.1
2024,2,Global,incoming,first_timer,No,8,11.9
2024,2,Global,outgoing,gender,Men,62,95.4
2024,2,Global,outgoing,gender,Women,3,4.6
2024,2,Global,outgoing,appointment,Internal,47,72.3
2024,2,Global,outgoing,appointment,External,18,27.7
2024,2,Global,outgoing,first_timer,Yes,54,83.1
2024,2,Global,outgoing,first_timer,No,11,16.9
2024,2,Consumer,incoming,gender,Men,,
2024,2,Consumer,incoming,gender,Women,,
2024,2,Consumer,incoming,appointment,Internal,,
2024,2,Consumer,incoming,appointment,External,,
2024,2,Consumer,incoming,first_timer,Yes,,
2024,2,Consumer,incoming,first_timer,No,,
2024,2,Consumer,outgoing,gender,Men,,
2024,2,Consumer,outgoing,gender,Women,,
2024,2,Consumer,outgoing,appointment,Internal,,
2024,2,Consumer,outgoing,appointment,External,,
2024,2,Consumer,outgoing,first_timer,Yes,,
2024,2,Consumer,outgoing,first_timer,No,,
2024,2,Financial Services,incoming,gender,Men,,
2024,2,Financial Services,incoming,gender,Women,,
2024,2,Financial Services,incoming,appointment,Internal,,
2024,2,Financial Services,incoming,appointment,External,,
2024,2,Financial Services,incoming,first_timer,Yes,,
2024,2,Financial Services,incoming,first_timer,No,,
2024,2,Financial Services,outgoing,gender,Men,,
2024,2,Financial Services,outgoing,gender,Women,,
2024,2,Financial Services,outgoing,appointment,Internal,,
2024,2,Financial Services,outgoing,appointment,External,,
2024,2,Financial Services,outgoing,first_timer,Yes,,
2024,2,Financial Services,outgoing,first_timer,No,,
2024,2,Healthcare,incoming,gender,Men,,
2024,2,Healthcare,incoming,gender,Women,,
2024,2,Healthcare,incoming,appointment,Internal,,
2024,2,Healthcare,incoming,appointment,External,,
2024,2,Healthcare,incoming,first_timer,Yes,,
2024,2,Healthcare,incoming,first_timer,No,,
2024,2,Healthcare,outgoing,gender,Men,,
2024,2,Healthcare,outgoing,gender,Women,,
2024,2,Healthcare,outgoing,appointment,Internal,,
2024,2,Healthcare,outgoing,appointment,External,,
2024,2,Healthcare,outgoing,first_timer,Yes,,
2024,2,Healthcare,outgoing,first_timer,No,,
2024,2,Industrial,incoming,gender,Men,,
2024,2,Industrial,incoming,gender,Women,,
2024,2,Industrial,incoming,appointment,Internal,,
2024,2,Industrial,incoming,appointment,External,,
2024,2,Industrial,incoming,first_timer,Yes,,
2024,2,Industrial,incoming,first_timer,No,,
2024,2,Industrial,outgoing,gender,Men,,
2024,2,Industrial,outgoing,gender,Women,,
2024,2,Industrial,outgoing,appointment,Internal,,
2024,2,Industrial,outgoing,appointment,External,,
2024,2,Industrial,outgoing,first_timer,Yes,,
2024,2,Industrial,outgoing,first_timer,No,,
2024,2,Technology,incoming,gender,Men,,
2024,2,Technology,incoming,gender,Women,,
2024,2,Technology,incoming,appointment,Internal,,
2024,2,Technology,incoming,appointment,External,,
2024,2,Technology,incoming,first_timer,Yes,,
2024,2,Technology,incoming,first_timer,No,,
2024,2,Technology,outgoing,gender,Men,,
2024,2,Technology,outgoing,gender,Women,,
2024,2,Technology,outgoing,appointment,Internal,,
2024,2,Technology,outgoing,appointment,External,,
2024,2,Technology,outgoing,first_timer,Yes,,
2024,2,Technology,outgoing,first_timer,No,,
2024,3,Global,incoming,gender,Men,41,85.4
2024,3,Global,incoming,gender,Women,7,14.6
2024,3,Global,incoming,appointment,Internal,33,68.8
2024,3,Global,incoming,appointment,External,15,31.2
2024,3,Global,incoming,first_timer,Yes,34,70.8
2024,3,Global,incoming,first_timer,No,14,29.2
2024,3,Global,outgoing,gender,Men,37,88.1
2024,3,Global,outgoing,gender,Women,5,11.9
2024,3,Global,outgoing,appointment,Internal,30,71.4
2024,3,Global,outgoing,appointment,External,12,28.6
2024,3,Global,outgoing,first_timer,Yes,37,88.1
2024,3,Global,outgoing,first_timer,No,5,11.9
2024,3,Consumer,incoming,gender,Men,,
2024,3,Consumer,incoming,gender,Women,,
2024,3,Consumer,incoming,appointment,Internal,,
2024,3,Consumer,incoming,appointment,External,,
2024,3,Consumer,incoming,first_timer,Yes,,
2024,3,Consumer,incoming,first_timer,No,,
2024,3,Consumer,outgoing,gender,Men,,
2024,3,Consumer,outgoing,gender,Women,,
2024,3,Consumer,outgoing,appointment,Internal,,
2024,3,Consumer,outgoing,appointment,External,,
2024,3,Consumer,outgoing,first_timer,Yes,,
2024,3,Consumer,outgoing,first_timer,No,,
2024,3,Financial Services,incoming,gender,Men,,
2024,3,Financial Services,incoming,gender,Women,,
2024,3,Financial Services,incoming,appointment,Internal,,
2024,3,Financial Services,incoming,appointment,External,,
2024,3,Financial Services,incoming,first_timer,Yes,,
2024,3,Financial Services,incoming,first_timer,No,,
2024,3,Financial Services,outgoing,gender,Men,,
2024,3,Financial Services,outgoing,gender,Women,,
2024,3,Financial Services,outgoing,appointment,Internal,,
2024,3,Financial Services,outgoing,appointment,External,,
2024,3,Financial Services,outgoing,first_timer,Yes,,
2024,3,Financial Services,outgoing,first_timer,No,,
2024,3,Healthcare,incoming,gender,Men,,
2024,3,Healthcare,incoming,gender,Women,,
2024,3,Healthcare,incoming,appointment,Internal,,
2024,3,Healthcare,incoming,appointment,External,,
2024,3,Healthcare,incoming,first_timer,Yes,,
2024,3,Healthcare,incoming,first_timer,No,,
2024,3,Healthcare,outgoing,gender,Men,,
2024,3,Healthcare,outgoing,gender,Women,,
2024,3,Healthcare,outgoing,appointment,Internal,,
2024,3,Healthcare,outgoing,appointment,External,,
2024,3,Healthcare,outgoing,first_timer,Yes,,
2024,3,Healthcare,outgoing,first_timer,No,,
2024,3,Industrial,incoming,gender,Men,,
2024,3,Industrial,incoming,gender,Women,,
2024,3,Industrial,incoming,appointment,Internal,,
2024,3,Industrial,incoming,appointment,External,,
2024,3,Industrial,incoming,first_timer,Yes,,
2024,3,Industrial,incoming,first_timer,No,,
2024,3,Industrial,outgoing,gender,Men,,
2024,3,Industrial,outgoing,gender,Women,,
2024,3,Industrial,outgoing,appointment,Internal,,
2024,3,Industrial,outgoing,appointment,External,,
2024,3,Industrial,outgoing,first_timer,Yes,,
2024,3,Industrial,outgoing,first_timer,No,,
2024,3,Technology,incoming,gender,Men,,
