year,quarter,segment,flow,split_type,split_value,count_value,pct_value
2022,4,SP500,outgoing,appointment,Internal,16,94.1
2022,4,SP500,outgoing,appointment,External,1,5.9
2022,4,SP500,outgoing,first_timer,Yes,,
2022,4,SP500,outgoing,first_timer,No,,
2022,4,FTSE100,incoming,gender,Men,,
2022,4,FTSE100,incoming,gender,Women,,
2022,4,FTSE100,incoming,appointment,Internal,,
2022,4,FTSE100,incoming,appointment,External,,
2022,4,FTSE100,incoming,first_timer,Yes,,
2022,4,FTSE100,incoming,first_timer,No,,
2022,4,FTSE100,outgoing,gender,Men,,
2022,4,FTSE100,outgoing,gender,Women,,
2022,4,FTSE100,outgoing,appointment,Internal,,
2022,4,FTSE100,outgoing,appointment,External,,
2022,4,FTSE100,outgoing,first_timer,Yes,,
2022,4,FTSE100,outgoing,first_timer,No,,
2022,4,ASX200,incoming,gender,Men,,
2022,4,ASX200,incoming,gender,Women,,
2022,4,ASX200,incoming,appointment,Internal,,
2022,4,ASX200,incoming,appointment,External,,
2022,4,ASX200,incoming,first_timer,Yes,,
2022,4,ASX200,incoming,first_timer,No,,
2022,4,ASX200,outgoing,gender,Men,,
2022,4,ASX200,outgoing,gender,Women,,
2022,4,ASX200,outgoing,appointment,Internal,,
2022,4,ASX200,outgoing,appointment,External,,
2022,4,ASX200,outgoing,first_timer,Yes,,
2022,4,ASX200,outgoing,first_timer,No,,
2022,4,CAC40,incoming,gender,Men,,
2022,4,CAC40,incoming,gender,Women,,
2022,4,CAC40,incoming,appointment,Internal,,
2022,4,CAC40,incoming,appointment,External,,
2022,4,CAC40,incoming,first_timer,Yes,,
2022,4,CAC40,incoming,first_timer,No,,
2022,4,CAC40,outgoing,gender,Men,,
2022,4,CAC40,outgoing,gender,Women,,
2022,4,CAC40,outgoing,appointment,Internal,,
2022,4,CAC40,outgoing,appointment,External,,
2022,4,CAC40,outgoing,first_timer,Yes,,
2022,4,CAC40,outgoing,first_timer,No,,
2022,4,DAX40,incoming,gender,Men,,
2022,4,DAX40,incoming,gender,Women,,
2022,4,DAX40,incoming,appointment,Internal,,
2022,4,DAX40,incoming,appointment,External,,
2022,4,DAX40,incoming,first_timer,Yes,,
2022,4,DAX40,incoming,first_timer,No,,
2022,4,DAX40,outgoing,gender,Men,,
2022,4,DAX40,outgoing,gender,Women,,
2022,4,DAX40,outgoing,appointment,Internal,,
2022,4,DAX40,outgoing,appointment,External,,
2022,4,DAX40,outgoing,first_timer,Yes,,
2022,4,DAX40,outgoing,first_timer,No,,
2022,4,EuroNext100,incoming,gender,Men,,
2022,4,EuroNext100,incoming,gender,Women,,
2022,4,EuroNext100,incoming,appointment,Internal,,
2022,4,EuroNext100,incoming,appointment,External,,
2022,4,EuroNext100,incoming,first_timer,Yes,,
2022,4,EuroNext100,incoming,first_timer,No,,
2022,4,EuroNext100,outgoing,gender,Men,,
2022,4,EuroNext100,outgoing,gender,Women,,
2022,4,EuroNext100,outgoing,appointment,Internal,,
2022,4,EuroNext100,outgoing,appointment,External,,
2022,4,EuroNext100,outgoing,first_timer,Yes,,
2022,4,EuroNext100,outgoing,first_timer,No,,
2022,4,FTSE250,incoming,gender,Men,,
2022,4,FTSE250,incoming,gender,Women,,
2022,4,FTSE250,incoming,appointment,Internal,,
2022,4,FTSE250,incoming,appointment,External,,
2022,4,FTSE250,incoming,first_timer,Yes,,
2022,4,FTSE250,incoming,first_timer,No,,
2022,4,FTSE250,outgoing,gender,Men,,
2022,4,FTSE250,outgoing,gender,Women,,
2022,4,FTSE250,outgoing,appointment,Internal,,
2022,4,FTSE250,outgoing,appointment,External,,
2022,4,FTSE250,outgoing,first_timer,Yes,,
2022,4,FTSE250,outgoing,first_timer,No,,
2022,4,HANGSENG,incoming,gender,Men,,
2022,4,HANGSENG,incoming,gender,Women,,
2022,4,HANGSENG,incoming,appointment,Internal,,
2022,4,HANGSENG,incoming,appointment,External,,
2022,4,HANGSENG,incoming,first_timer,Yes,,
2022,4,HANGSENG,incoming,first_timer,No,,
2022,4,HANGSENG,outgoing,gender,Men,,
2022,4,HANGSENG,outgoing,gender,Women,,
2022,4,HANGSENG,outgoing,appointment,Internal,,
2022,4,HANGSENG,outgoing,appointment,External,,
2022,4,HANGSENG,outgoing,first_timer,Yes,,
2022,4,HANGSENG,outgoing,first_timer,No,,
2022,4,Nikkei225,incoming,gender,Men,1,100.0
2022,4,Nikkei225,incoming,gender,Women,0,0.0
2022,4,Nikkei225,incoming,appointment,Internal,1,100.0
2022,4,Nikkei225,incoming,appointment,External,0,0.0
2022,4,Nikkei225,incoming,first_timer,Yes,,
2022,4,Nikkei225,incoming,first_timer,No,,
2022,4,Nikkei225,outgoing,gender,Men,,
2022,4,Nikkei225,outgoing,gender,Women,,
2022,4,Nikkei225,outgoing,appointment,Internal,,
2022,4,Nikkei225,outgoing,appointment,External,,
2022,4,Nikkei225,outgoing,first_timer,Yes,,
2022,4,Nikkei225,outgoing,first_timer,No,,
2022,4,NSENifty50,incoming,gender,Men,,
2022,4,NSENifty50,incoming,gender,Women,,
2022,4,NSENifty50,incoming,appointment,Internal,,
2022,4,NSENifty50,incoming,appointment,External,,
2022,4,NSENifty50,incoming,first_timer,Yes,,
2022,4,NSENifty50,incoming,first_timer,No,,
2022,4,NSENifty50,outgoing,gender,Men,,
2022,4,NSENifty50,outgoing,gender,Women,,
2022,4,NSENifty50,outgoing,appointment,Internal,,
2022,4,NSENifty50,outgoing,appointment,External,,
2022,4,NSENifty50,outgoing,first_timer,Yes,,
2022,4,NSENifty50,outgoing,first_timer,No,,
2022,4,SPTSX Composite,incoming,gender,Men,4,100.0
2022,4,SPTSX Composite,incoming,gender,Women,0,0.0
2022,4,SPTSX Composite,incoming,appointment,Internal,2,50.0
2022,4,SPTSX Composite,incoming,appointment,External,2,50.0
2022,4,SPTSX Composite,incoming,first_timer,Yes,,
2022,4,SPTSX Composite,incoming,first_timer,No,,
2022,4,SPTSX Composite,outgoing,gender,Men,4,100.0
2022,4,SPTSX Composite,outgoing,gender,Women,0,0.0
2022,4,SPTSX Composite,outgoing,appointment,Internal,2,50.0
2022,4,SPTSX Composite,outgoing,appointment,External,2,50.0
2022,4,SPTSX Composite,outgoing,first_timer,Yes,,
2022,4,SPTSX Composite,outgoing,first_timer,No,,
2022,4,STI,incoming,gender,Men,,
2022,4,STI,incoming,gender,Women,,
2022,4,STI,incoming,appointment,Internal,,
2022,4,STI,incoming,appointment,External,,
2022,4,STI,incoming,first_timer,Yes,,
2022,4,STI,incoming,first_timer,No,,
2022,4,STI,outgoing,gender,Men,,
2022,4,STI,outgoing,gender,Women,,
2022,4,STI,outgoing,appointment,Internal,,
2022,4,STI,outgoing,appointment,External,,
2022,4,STI,outgoing,first_timer,Yes,,
2022,4,STI,outgoing,first_timer,No,,
2022,4,SMI,incoming,gender,Men,,
2022,4,SMI,incoming,gender,Women,,
2022,4,SMI,incoming,appointment,Internal,,
2022,4,SMI,incoming,appointment,External,,
2022,4,SMI,incoming,first_timer,Yes,,
2022,4,SMI,incoming,first_timer,No,,
2022,4,SMI,outgoing,gender,Men,,
2022,4,SMI,outgoing,gender,Women,,
2022,4,SMI,outgoing,appointment,Internal,,
2022,4,SMI,outgoing,appointment,External,,
2022,4,SMI,outgoing,first_timer,Yes,,
2022,4,SMI,outgoing,first_timer,No,,
2023,1,Global,incoming,gender,Men,48,85.7
2023,1,Global,incoming,gender,Women,8,14.3
2023,1,Global,incoming,appointment,Internal,39,69.6
2023,1,Global,incoming,appointment,External,17,30.4
2023,1,Global,incoming,first_timer,Yes,48,85.7
2023,1,Global,incoming,first_timer,No,8,14.3
2023,1,Global,outgoing,gender,Men,37,90.2
2023,1,Global,outgoing,gender,Women,4,9.8
2023,1,Global,outgoing,appointment,Internal,31,75.6
2023,1,Global,outgoing,appointment,External,10,24.4
2023,1,Global,outgoing,first_timer,Yes,37,90.2
2023,1,Global,outgoing,first_timer,No,4,9.8
2023,1,SP500,incoming,gender,Men,12,80.0
2023,1,SP500,incoming,gender,Women,3,20.0
2023,1,SP500,incoming,appointment,Internal,13,86.7
2023,1,SP500,incoming,appointment,External,2,13.3
2023,1,SP500,incoming,first_timer,Yes,,
2023,1,SP500,incoming,first_timer,No,,
2023,1,SP500,outgoing,gender,Men,14,100.0
2023,1,SP500,outgoing,gender,Women,0,0.0
2023,1,SP500,outgoing,appointment,Internal,10,71.4
2023,1,SP500,outgoing,appointment,External,4,28.6
2023,1,SP500,outgoing,first_timer,Yes,,
2023,1,SP500,outgoing,first_timer,No,,
2023,1,FTSE100,incoming,gender,Men,,
2023,1,FTSE100,incoming,gender,Women,,
2023,1,FTSE100,incoming,appointment,Internal,,
2023,1,FTSE100,incoming,appointment,External,,
2023,1,FTSE100,incoming,first_timer,Yes,,
2023,1,FTSE100,incoming,first_timer,No,,
2023,1,FTSE100,outgoing,gender,Men,,
2023,1,FTSE100,outgoing,gender,Women,,
2023,1,FTSE100,outgoing,appointment,Internal,,
2023,1,FTSE100,outgoing,appointment,External,,
2023,1,FTSE100,outgoing,first_timer,Yes,,
2023,1,FTSE100,outgoing,first_timer,No,,
2023,1,ASX200,incoming,gender,Men,,
2023,1,ASX200,incoming,gender,Women,,
2023,1,ASX200,incoming,appointment,Internal,,
2023,1,ASX200,incoming,appointment,External,,
2023,1,ASX200,incoming,first_timer,Yes,,
2023,1,ASX200,incoming,first_timer,No,,
2023,1,ASX200,outgoing,gender,Men,,
2023,1,ASX200,outgoing,gender,Women,,
2023,1,ASX200,outgoing,appointment,Internal,,
2023,1,ASX200,outgoing,appointment,External,,
2023,1,ASX200,outgoing,first_timer,Yes,,
2023,1,ASX200,outgoing,first_timer,No,,
2023,1,CAC40,incoming,gender,Men,,
2023,1,CAC40,incoming,gender,Women,,
2023,1,CAC40,incoming,appointment,Internal,,
2023,1,CAC40,incoming,appointment,External,,
2023,1,CAC40,incoming,first_timer,Yes,,
2023,1,CAC40,incoming,first_timer,No,,
2023,1,CAC40,outgoing,gender,Men,,
2023,1,CAC40,outgoing,gender,Women,,
2023,1,CAC40,outgoing,appointment,Internal,,
2023,1,CAC40,outgoing,appointment,External,,
2023,1,CAC40,outgoing,first_timer,Yes,,
2023,1,CAC40,outgoing,first_timer,No,,
2023,1,DAX40,incoming,gender,Men,,
2023,1,DAX40,incoming,gender,Women,,
2023,1,DAX40,incoming,appointment,Internal,,
2023,1,DAX40,incoming,appointment,External,,
2023,1,DAX40,incoming,first_timer,Yes,,
2023,1,DAX40,incoming,first_timer,No,,
2023,1,DAX40,outgoing,gender,Men,,
2023,1,DAX40,outgoing,gender,Women,,
2023,1,DAX40,outgoing,appointment,Internal,,
2023,1,DAX40,outgoing,appointment,External,,
2023,1,DAX40,outgoing,first_timer,Yes,,
2023,1,DAX40,outgoing,first_timer,No,,
2023,1,EuroNext100,incoming,gender,Men,,
2023,1,EuroNext100,incoming,gender,Women,,
2023,1,EuroNext100,incoming,appointment,Internal,,
2023,1,EuroNext100,incoming,appointment,External,,
2023,1,EuroNext100,incoming,first_timer,Yes,,
2023,1,EuroNext100,incoming,first_timer,No,,
2023,1,EuroNext100,outgoing,gender,Men,,
2023,1,EuroNext100,outgoing,gender,Women,,
2023,1,EuroNext100,outgoing,appointment,Internal,,
2023,1,EuroNext100,outgoing,appointment,External,,
2023,1,EuroNext100,outgoing,first_timer,Yes,,
2023,1,EuroNext100,outgoing,first_timer,No,,
2023,1,FTSE250,incoming,gender,Men,,
2023,1,FTSE250,incoming,gender,Women,,
2023,1,FTSE250,incoming,appointment,Internal,,
2023,1,FTSE250,incoming,appointment,External,,
2023,1,FTSE250,incoming,first_timer,Yes,,
2023,1,FTSE250,incoming,first_timer,No,,
2023,1,FTSE250,outgoing,gender,Men,,
2023,1,FTSE250,outgoing,gender,Women,,
2023,1,FTSE250,outgoing,appointment,Internal,,
2023,1,FTSE250,outgoing,appointment,External,,
2023,1,FTSE250,outgoing,first_timer,Yes,,
2023,1,FTSE250,outgoing,first_timer,No,,
2023,1,HANGSENG,incoming,gender,Men,2,66.7
2023,1,HANGSENG,incoming,gender,Women,1,33.3
2023,1,HANGSENG,incoming,appointment,Internal,3,100.0
2023,1,HANGSENG,incoming,appointment,External,0,0.0
2023,1,HANGSENG,incoming,first_timer,Yes,,
2023,1,HANGSENG,incoming,first_timer,No,,
2023,1,HANGSENG,outgoing,gender,Men,1,100.0
2023,1,HANGSENG,outgoing,gender,Women,0,0.0
2023,1,HANGSENG,outgoing,appointment,Internal,1,100.0
2023,1,HANGSENG,outgoing,appointment,External,0,0.0
2023,1,HANGSENG,outgoing,first_timer,Yes,,
2023,1,HANGSENG,outgoing,first_timer,No,,
2023,1,Nikkei225,incoming,gender,Men,1,100.0
2023,1,Nikkei225,incoming,gender,Women,0,0.0
2023,1,Nikkei225,incoming,appointment,Internal,1,100.0
2023,1,Nikkei225,incoming,appointment,External,0,0.0
2023,1,Nikkei225,incoming,first_timer,Yes,,
2023,1,Nikkei225,incoming,first_timer,No,,
2023,1,Nikkei225,outgoing,gender,Men,1,100.0
2023,1,Nikkei225,outgoing,gender,Women,0,0.0
2023,1,Nikkei225,outgoing,appointment,Internal,1,100.0
2023,1,Nikkei225,outgoing,appointment,External,0,0.0
2023,1,Nikkei225,outgoing,first_timer,Yes,,
2023,1,Nikkei225,outgoing,first_timer,No,,
2023,1,NSENifty50,incoming,gender,Men,,
2023,1,NSENifty50,incoming,gender,Women,,
2023,1,NSENifty50,incoming,appointment,Internal,,
2023,1,NSENifty50,incoming,appointment,External,,
2023,1,NSENifty50,incoming,first_timer,Yes,,
2023,1,NSENifty50,incoming,first_timer,No,,
2023,1,NSENifty50,outgoing,gender,Men,,
2023,1,NSENifty50,outgoing,gender,Women,,
2023,1,NSENifty50,outgoing,appointment,Internal,,
2023,1,NSENifty50,outgoing,appointment,External,,
2023,1,NSENifty50,outgoing,first_timer,Yes,,
2023,1,NSENifty50,outgoing,first_timer,No,,
2023,1,SPTSX Composite,incoming,gender,Men,8,100.0
2023,1,SPTSX Composite,incoming,gender,Women,0,0.0
2023,1,SPTSX Composite,incoming,appointment,Internal,7,87.5
2023,1,SPTSX Composite,incoming,appointment,External,1,12.5
2023,1,SPTSX Composite,incoming,first_timer,Yes,,
2023,1,SPTSX Composite,incoming,first_timer,No,,
2023,1,SPTSX Composite,outgoing,gender,Men,6,100.0
2023,1,SPTSX Composite,outgoing,gender,Women,0,0.0
2023,1,SPTSX Composite,outgoing,appointment,Internal,4,66.7
2023,1,SPTSX Composite,outgoing,appointment,External,2,33.3
2023,1,SPTSX Composite,outgoing,first_timer,Yes,,
2023,1,SPTSX Composite,outgoing,first_timer,No,,
2023,1,STI,incoming,gender,Men,2,100.0
2023,1,STI,incoming,gender,Women,0,0.0
2023,1,STI,incoming,appointment,Internal,1,50.0
2023,1,STI,incoming,appointment,External,1,50.0
2023,1,STI,incoming,first_timer,Yes,,
2023,1,STI,incoming,first_timer,No,,
2023,1,STI,outgoing,gender,Men,1,100.0
2023,1,STI,outgoing,gender,Women,0,0.0
2023,1,STI,outgoing,appointment,Internal,1,100.0
2023,1,STI,outgoing,appointment,External,0,0.0
2023,1,STI,outgoing,first_timer,Yes,,
2023,1,STI,outgoing,first_timer,No,,
2023,1,SMI,incoming,gender,Men,,
2023,1,SMI,incoming,gender,Women,,
2023,1,SMI,incoming,appointment,Internal,,
2023,1,SMI,incoming,appointment,External,,
2023,1,SMI,incoming,first_timer,Yes,,
2023,1,SMI,incoming,first_timer,No,,
2023,1,SMI,outgoing,gender,Men,,
2023,1,SMI,outgoing,gender,Women,,
2023,1,SMI,outgoing,appointment,Internal,,
2023,1,SMI,outgoing,appointment,External,,
2023,1,SMI,outgoing,first_timer,Yes,,
2023,1,SMI,outgoing,first_timer,No,,
2023,2,Global,incoming,gender,Men,66,89.2
2023,2,Global,incoming,gender,Women,8,10.8
2023,2,Global,incoming,appointment,Internal,57,77.0
2023,2,Global,incoming,appointment,External,17,23.0
2023,2,Global,incoming,first_timer,Yes,66,89.2
2023,2,Global,incoming,first_timer,No,8,10.8
2023,2,Global,outgoing,gender,Men,68,97.1
2023,2,Global,outgoing,gender,Women,2,2.9
2023,2,Global,outgoing,appointment,Internal,52,74.3
2023,2,Global,outgoing,appointment,External,18,25.7
2023,2,Global,outgoing,first_timer,Yes,62,88.6
2023,2,Global,outgoing,first_timer,No,8,11.4
2023,2,SP500,incoming,gender,Men,15,93.8
2023,2,SP500,incoming,gender,Women,1,6.2
2023,2,SP500,incoming,appointment,Internal,12,75.0
2023,2,SP500,incoming,appointment,External,4,25.0
2023,2,SP500,incoming,first_timer,Yes,,
2023,2,SP500,incoming,first_timer,No,,
2023,2,SP500,outgoing,gender,Men,14,100.0
2023,2,SP500,outgoing,gender,Women,0,0.0
2023,2,SP500,outgoing,appointment,Internal,8,57.1
2023,2,SP500,outgoing,appointment,External,6,42.9
2023,2,SP500,outgoing,first_timer,Yes,,
2023,2,SP500,outgoing,first_timer,No,,
2023,2,FTSE100,incoming,gender,Men,,
2023,2,FTSE100,incoming,gender,Women,,
2023,2,FTSE100,incoming,appointment,Internal,,
2023,2,FTSE100,incoming,appointment,External,,
2023,2,FTSE100,incoming,first_timer,Yes,,
2023,2,FTSE100,incoming,first_timer,No,,
2023,2,FTSE100,outgoing,gender,Men,,
2023,2,FTSE100,outgoing,gender,Women,,
2023,2,FTSE100,outgoing,appointment,Internal,,
2023,2,FTSE100,outgoing,appointment,External,,
2023,2,FTSE100,outgoing,first_timer,Yes,,
2023,2,FTSE100,outgoing,first_timer,No,,
2023,2,ASX200,incoming,gender,Men,,
2023,2,ASX200,incoming,gender,Women,,
2023,2,ASX200,incoming,appointment,Internal,,
2023,2,ASX200,incoming,appointment,External,,
2023,2,ASX200,incoming,first_timer,Yes,,
2023,2,ASX200,incoming,first_timer,No,,
2023,2,ASX200,outgoing,gender,Men,,
2023,2,ASX200,outgoing,gender,Women,,
2023,2,ASX200,outgoing,appointment,Internal,,
2023,2,ASX200,outgoing,appointment,External,,
2023,2,ASX200,outgoing,first_timer,Yes,,
2023,2,ASX200,outgoing,first_timer,No,,
2023,2,CAC40,incoming,gender,Men,,
2023,2,CAC40,incoming,gender,Women,,
2023,2,CAC40,incoming,appointment,Internal,,
2023,2,CAC40,incoming,appointment,External,,
2023,2,CAC40,incoming,first_timer,Yes,,
2023,2,CAC40,incoming,first_timer,No,,
2023,2,CAC40,outgoing,gender,Men,,
2023,2,CAC40,outgoing,gender,Women,,
2023,2,CAC40,outgoing,appointment,Internal,,
2023,2,CAC40,outgoing,appointment,External,,
2023,2,CAC40,outgoing,first_timer,Yes,,
2023,2,CAC40,outgoing,first_timer,No,,
2023,2,DAX40,incoming,gender,Men,,
2023,2,DAX40,incoming,gender,Women,,
2023,2,DAX40,incoming,appointment,Internal,,
2023,2,DAX40,incoming,appointment,External,,
2023,2,DAX40,incoming,first_timer,Yes,,
2023,2,DAX40,incoming,first_timer,No,,
2023,2,DAX40,outgoing,gender,Men,,
2023,2,DAX40,outgoing,gender,Women,,
2023,2,DAX40,outgoing,appointment,Internal,,
2023,2,DAX40,outgoing,appointment,External,,
2023,2,DAX40,outgoing,first_timer,Yes,,
2023,2,DAX40,outgoing,first_timer,No,,
2023,2,EuroNext100,incoming,gender,Men,,
2023,2,EuroNext100,incoming,gender,Women,,
2023,2,EuroNext100,incoming,appointment,Internal,,
2023,2,EuroNext100,incoming,appointment,External,,
2023,2,EuroNext100,incoming,first_timer,Yes,,
2023,2,EuroNext100,incoming,first_timer,No,,
2023,2,EuroNext100,outgoing,gender,Men,,
2023,2,EuroNext100,outgoing,gender,Women,,
2023,2,EuroNext100,outgoing,appointment,Internal,,
2023,2,EuroNext100,outgoing,appointment,External,,
2023,2,EuroNext100,outgoing,first_timer,Yes,,
2023,2,EuroNext100,outgoing,first_timer,No,,
2023,2,FTSE250,incoming,gender,Men,,
2023,2,FTSE250,incoming,gender,Women,,
2023,2,FTSE250,incoming,appointment,Internal,,
2023,2,FTSE250,incoming,appointment,External,,
2023,2,FTSE250,incoming,first_timer,Yes,,
2023,2,FTSE250,incoming,first_timer,No,,
2023,2,FTSE250,outgoing,gender,Men,,
2023,2,FTSE250,outgoing,gender,Women,,
2023,2,FTSE250,outgoing,appointment,Internal,,
2023,2,FTSE250,outgoing,appointment,External,,
2023,2,FTSE250,outgoing,first_timer,Yes,,
2023,2,FTSE250,outgoing,first_timer,No,,
2023,2,HANGSENG,incoming,gender,Men,1,50.0
2023,2,HANGSENG,incoming,gender,Women,1,50.0
2023,2,HANGSENG,incoming,appointment,Internal,2,100.0
2023,2,HANGSENG,incoming,appointment,External,0,0.0
2023,2,HANGSENG,incoming,first_timer,Yes,,
2023,2,HANGSENG,incoming,first_timer,No,,
2023,2,HANGSENG,outgoing,gender,Men,3,100.0
2023,2,HANGSENG,outgoing,gender,Women,0,0.0
2023,2,HANGSENG,outgoing,appointment,Internal,3,100.0
2023,2,HANGSENG,outgoing,appointment,External,0,0.0
2023,2,HANGSENG,outgoing,first_timer,Yes,,
2023,2,HANGSENG,outgoing,first_timer,No,,
2023,2,Nikkei225,incoming,gender,Men,18,100.0
2023,2,Nikkei225,incoming,gender,Women,0,0.0
2023,2,Nikkei225,incoming,appointment,Internal,18,100.0
2023,2,Nikkei225,incoming,appointment,External,0,0.0
2023,2,Nikkei225,incoming,first_timer,Yes,,
2023,2,Nikkei225,incoming,first_timer,No,,
2023,2,Nikkei225,outgoing,gender,Men,3,100.0
2023,2,Nikkei225,outgoing,gender,Women,0,0.0
2023,2,Nikkei225,outgoing,appointment,Internal,3,100.0
2023,2,Nikkei225,outgoing,appointment,External,0,0.0
2023,2,Nikkei225,outgoing,first_timer,Yes,,
2023,2,Nikkei225,outgoing,first_timer,No,,
2023,2,NSENifty50,incoming,gender,Men,,
2023,2,NSENifty50,incoming,gender,Women,,
2023,2,NSENifty50,incoming,appointment,Internal,,
2023,2,NSENifty50,incoming,appointment,External,,
2023,2,NSENifty50,incoming,first_timer,Yes,,
2023,2,NSENifty50,incoming,first_timer,No,,
2023,2,NSENifty50,outgoing,gender,Men,,
2023,2,NSENifty50,outgoing,gender,Women,,
2023,2,NSENifty50,outgoing,appointment,Internal,,
2023,2,NSENifty50,outgoing,appointment,External,,
2023,2,NSENifty50,outgoing,first_timer,Yes,,
2023,2,NSENifty50,outgoing,first_timer,No,,
2023,2,SPTSX Composite,incoming,gender,Men,10,83.3
2023,2,SPTSX Composite,incoming,gender,Women,2,16.7
2023,2,SPTSX Composite,incoming,appointment,Internal,6,50.0
2023,2,SPTSX Composite,incoming,appointment,External,6,50.0
2023,2,SPTSX Composite,incoming,first_timer,Yes,,
2023,2,SPTSX Composite,incoming,first_timer,No,,
2023,2,SPTSX Composite,outgoing,gender,Men,8,100.0
2023,2,SPTSX Composite,outgoing,gender,Women,0,0.0
2023,2,SPTSX Composite,outgoing,appointment,Internal,5,62.5
2023,2,SPTSX Composite,outgoing,appointment,External,3,37.5
2023,2,SPTSX Composite,outgoing,first_timer,Yes,,
2023,2,SPTSX Composite,outgoing,first_timer,No,,
2023,2,STI,incoming,gender,Men,,
2023,2,STI,incoming,gender,Women,,
2023,2,STI,incoming,appointment,Internal,,
2023,2,STI,incoming,appointment,External,,
2023,2,STI,incoming,first_timer,Yes,,
2023,2,STI,incoming,first_timer,No,,
2023,2,STI,outgoing,gender,Men,,
2023,2,STI,outgoing,gender,Women,,
2023,2,STI,outgoing,appointment,Internal,,
2023,2,STI,outgoing,appointment,External,,
2023,2,STI,outgoing,first_timer,Yes,,
2023,2,STI,outgoing,first_timer,No,,
2023,2,SMI,incoming,gender,Men,,
2023,2,SMI,incoming,gender,Women,,
2023,2,SMI,incoming,appointment,Internal,,
2023,2,SMI,incoming,appointment,External,,
2023,2,SMI,incoming,first_timer,Yes,,
2023,2,SMI,incoming,first_timer,No,,
2023,2,SMI,outgoing,gender,Men,,
2023,2,SMI,outgoing,gender,Women,,
2023,2,SMI,outgoing,appointment,Internal,,
2023,2,SMI,outgoing,appointment,External,,
2023,2,SMI,outgoing,first_timer,Yes,,
2023,2,SMI,outgoing,first_timer,No,,
2023,3,Global,incoming,gender,Men,23,85.2
2023,3,Global,incoming,gender,Women,4,14.8
2023,3,Global,incoming,appointment,Internal,20,74.1
2023,3,Global,incoming,appointment,External,7,25.9
2023,3,Global,incoming,first_timer,Yes,24,88.9
2023,3,Global,incoming,first_timer,No,3,11.1
2023,3,Global,outgoing,gender,Men,33,84.6
2023,3,Global,outgoing,gender,Women,6,15.4
2023,3,Global,outgoing,appointment,Internal,24,61.5
2023,3,Global,outgoing,appointment,External,15,38.5
2023,3,Global,outgoing,first_timer,Yes,33,84.6
2023,3,Global,outgoing,first_timer,No,6,15.4
2023,3,SP500,incoming,gender,Men,,
2023,3,SP500,incoming,gender,Women,,
2023,3,SP500,incoming,appointment,Internal,,
2023,3,SP500,incoming,appointment,External,,
2023,3,SP500,incoming,first_timer,Yes,,
2023,3,SP500,incoming,first_timer,No,,
2023,3,SP500,outgoing,gender,Men,,
2023,3,SP500,outgoing,gender,Women,,
2023,3,SP500,outgoing,appointment,Internal,,
2023,3,SP500,outgoing,appointment,External,,
2023,3,SP500,outgoing,first_timer,Yes,,
2023,3,SP500,outgoing,first_timer,No,,
2023,3,FTSE100,incoming,gender,Men,,
2023,3,FTSE100,incoming,gender,Women,,
2023,3,FTSE100,incoming,appointment,Internal,,
2023,3,FTSE100,incoming,appointment,External,,
2023,3,FTSE100,incoming,first_timer,Yes,,
2023,3,FTSE100,incoming,first_timer,No,,
2023,3,FTSE100,outgoing,gender,Men,,
2023,3,FTSE100,outgoing,gender,Women,,
2023,3,FTSE100,outgoing,appointment,Internal,,
2023,3,FTSE100,outgoing,appointment,External,,
2023,3,FTSE100,outgoing,first_timer,Yes,,
2023,3,FTSE100,outgoing,first_timer,No,,
2023,3,ASX200,incoming,gender,Men,,
2023,3,ASX200,incoming,gender,Women,,
2023,3,ASX200,incoming,appointment,Internal,,
2023,3,ASX200,incoming,appointment,External,,
2023,3,ASX200,incoming,first_timer,Yes,,
2023,3,ASX200,incoming,first_timer,No,,
2023,3,ASX200,outgoing,gender,Men,,
2023,3,ASX200,outgoing,gender,Women,,
2023,3,ASX200,outgoing,appointment,Internal,,
2023,3,ASX200,outgoing,appointment,External,,
2023,3,ASX200,outgoing,first_timer,Yes,,
2023,3,ASX200,outgoing,first_timer,No,,
2023,3,CAC40,incoming,gender,Men,,
2023,3,CAC40,incoming,gender,Women,,
2023,3,CAC40,incoming,appointment,Internal,,
2023,3,CAC40,incoming,appointment,External,,
2023,3,CAC40,incoming,first_timer,Yes,,
2023,3,CAC40,incoming,first_timer,No,,
2023,3,CAC40,outgoing,gender,Men,,
2023,3,CAC40,outgoing,gender,Women,,
2023,3,CAC40,outgoing,appointment,Internal,,
2023,3,CAC40,outgoing,appointment,External,,
2023,3,CAC40,outgoing,first_timer,Yes,,
2023,3,CAC40,outgoing,first_timer,No,,
2023,3,DAX40,incoming,gender,Men,,
2023,3,DAX40,incoming,gender,Women,,
2023,3,DAX40,incoming,appointment,Internal,,
2023,3,DAX40,incoming,appointment,External,,
2023,3,DAX40,incoming,first_timer,Yes,,
2023,3,DAX40,incoming,first_timer,No,,
2023,3,DAX40,outgoing,gender,Men,,
2023,3,DAX40,outgoing,gender,Women,,
2023,3,DAX40,outgoing,appointment,Internal,,
2023,3,DAX40,outgoing,appointment,External,,
2023,3,DAX40,outgoing,first_timer,Yes,,
2023,3,DAX40,outgoing,first_timer,No,,
2023,3,EuroNext100,incoming,gender,Men,,
2023,3,EuroNext100,incoming,gender,Women,,
2023,3,EuroNext100,incoming,appointment,Internal,,
2023,3,EuroNext100,incoming,appointment,External,,
